Year;ID;male;female
0;8421;57089;60144
0;8425;92686;93243
0;8426;90576;92403
0;8435;97288;101893
0;8436;131942;136828
0;8437;66343;67157
0;9161;56895;58827
0;9162;581153;629070
0;9163;28731;30177
0;9171;52382;55886
0;9172;47638;52210
0;9173;56392;59625
0;9174;63893;65654
0;9175;58644;60120
0;9176;59780;59781
0;9177;58223;57716
0;9178;76891;75416
0;9179;94519;98573
0;9180;41060;45517
0;9181;52996;52943
0;9182;43770;47884
0;9183;53533;54947
0;9184;146187;149060
0;9185;44274;44941
0;9186;55720;55949
0;9187;115606;120874
0;9188;59360;65596
0;9189;80910;86736
0;9190;62808;64210
0;9261;27471;31275
0;9262;23782;26754
0;9263;21476;22538
0;9271;56593;58939
0;9272;40386;42048
0;9273;54379;55131
0;9274;71107;71335
0;9275;91394;95115
0;9276;40907;41605
0;9277;57905;60262
0;9278;47054;48188
0;9279;45110;45452
0;9361;20801;22993
0;9362;59833;65843
0;9363;20220;22810
0;9371;53764;55135
0;9372;64866;66169
0;9373;62622;63747
0;9374;49792;51219
0;9375;87612;88455
0;9376;71079;72264
0;9377;39427;40566
0;9461;32016;37020
0;9462;35521;38632
0;9463;20146;22610
0;9464;23898;26843
0;9471;70930;71442
0;9472;53523;55601
0;9473;45315;46928
0;9474;55604;56896
0;9475;52583;56443
0;9476;36994;38597
0;9477;38175;40650
0;9478;34711;36129
0;9479;41037;45007
0;9561;19058;21107
0;9562;48915;51863
0;9563;53154;57323
0;9564;234549;253851
0;9565;18383;19830
0;9571;90382;92825
0;9572;64211;64728
0;9573;55184;57712
0;9574;82134;85890
0;9575;48739;49932
0;9576;61398;62789
0;9577;46640;48469
0;9661;32364;35228
0;9662;25710;28615
0;9663;59038;68928
0;9671;86229;87686
0;9672;52996;56332
0;9673;43314;43295
0;9674;44187;44322
0;9675;44063;44923
0;9676;65340;65921
0;9677;65381;66631
0;9678;57838;58731
0;9679;78646;80273
0;9761;122000;132982
0;9762;19790;22115
0;9763;29073;32316
0;9764;19609;21240
0;9771;61108;62155
0;9772;116325;120097
0;9773;46190;47583
0;9774;60226;61337
0;9775;78846;80824
0;9776;37147;39959
0;9777;64667;66879
0;9778;65796;67913
0;9779;64902;64963
0;9780;71353;76052
0;10041;168269;182655
0;10042;51643;54311
0;10043;71802;75662
0;10044;103079;108592
0;10045;76574;80735
0;10046;46861;48520
0;11000;1643534;1738635
0;12051;37920;39596
0;12052;52653;55838
0;12053;34991;37140
0;12054;62882;66442
0;12060;84368;85920
0;12061;78765;80229
0;12062;64496;66665
0;12063;73120;75010
0;12064;93663;94614
0;12065;94805;97318
0;12066;71383;73727
0;12067;97575;98878
0;12068;55757;57173
0;12069;104135;105896
0;12070;46813;48888
0;12071;76032;77795
0;12072;78779;80956
0;12073;75295;76445
0;13001;26173;28063
0;13002;35960;37358
0;13003;98542;101964
0;13004;48671;52596
0;13005;29238;31425
0;13006;23013;24018
0;13051;59031;59088
0;13052;46827;47541
0;13053;55874;56663
0;13054;65572;66099
0;13055;43661;44290
0;13056;34453;35412
0;13057;58858;60020
0;13058;60826;60500
0;13059;56907;57711
0;13060;54275;54602
0;13061;37365;38021
0;13062;42452;42634
0;14161;123334;135912
0;14166;33777;37766
0;14167;48983;54025
0;14171;42772;45528
0;14173;67542;73729
0;14177;74764;78302
0;14178;96983;105702
0;14181;46186;48298
0;14182;67017;71121
0;14188;45686;48248
0;14191;67689;72794
0;14193;64892;70234
0;14262;230217;247590
0;14263;29274;32325
0;14264;24354;25849
0;14272;77105;80397
0;14280;74253;78886
0;14284;52697;53440
0;14285;59975;62299
0;14286;75161;80128
0;14287;71849;75331
0;14290;61911;63549
0;14292;77052;78920
0;14365;237986;255222
0;14374;63094;65244
0;14375;37773;40169
0;14379;75498;78475
0;14383;66751;69794
0;14389;50101;51628
0;14511;-;-
0;14521;-;-
0;14522;-;-
0;14523;-;-
0;14524;-;-
0;14612;-;-
0;14625;-;-
0;14626;-;-
0;14627;-;-
0;14628;-;-
0;14713;-;-
0;14729;-;-
0;14730;-;-
0;15001;-;-
0;15002;-;-
0;15003;-;-
0;15081;-;-
0;15082;-;-
0;15083;-;-
0;15084;-;-
0;15085;-;-
0;15086;-;-
0;15087;-;-
0;15088;-;-
0;15089;-;-
0;15090;-;-
0;15091;-;-
0;15101;39841;43312
0;15151;38099;39822
0;15153;34140;36177
0;15154;52825;56464
0;15159;34362;36252
0;15171;64263;67892
0;15202;117802;129934
0;15256;69302;74038
0;15260;52760;55307
0;15261;66112;69363
0;15265;40762;41250
0;15266;33371;34892
0;15268;38321;40601
0;15303;110977;120473
0;15352;50505;53182
0;15355;39840;40935
0;15357;38616;40902
0;15358;49436;51407
0;15362;58442;59690
0;15363;69163;71441
0;15364;38268;40568
0;15367;37822;39655
0;15369;46249;49406
0;15370;49981;51153
0;16051;96688;103876
0;16052;54397;58438
0;16053;49002;50891
0;16054;23558;24467
0;16055;29992;32433
0;16056;21455;22987
0;16061;56663;57446
0;16062;48324;50285
0;16063;71891;72786
0;16064;59144;60360
0;16065;46318;48025
0;16066;70586;73116
0;16067;72754;75773
0;16068;39987;41217
0;16069;36344;37495
0;16070;59785;62021
0;16071;44994;46449
0;16072;32802;35031
0;16073;64932;67953
0;16074;46493;47436
0;16075;48101;50491
0;16076;60353;63516
0;16077;55388;58812
1;1001;40902;43578
1;1002;112698;119544
1;1003;101223;112273
1;1004;38463;41183
1;1051;67516;69931
1;1053;88346;93315
1;1054;80829;84197
1;1055;98188;105198
1;1056;144023;149891
1;1057;67199;66425
1;1058;134199;137444
1;1059;98627;99763
1;1060;124108;128650
1;1061;67487;69061
1;1062;106818;113170
1;2000;837726;888637
1;3101;119265;126251
1;3102;54298;57398
1;3103;59923;61964
1;3151;86364;86516
1;3152;128897;136161
1;3153;75330;80280
1;3154;48728;50799
1;3155;72859;77241
1;3156;40991;43759
1;3157;65340;67658
1;3158;61850;64992
1;3201;-;-
1;3241;541291;580747
1;3251;105423;107338
1;3252;77631;84659
1;3253;-;-
1;3254;141593;151498
1;3255;39297;41569
1;3256;62466;63844
1;3257;80916;85632
1;3351;88521;93441
1;3352;101126;105066
1;3353;115326;119784
1;3354;25206;26614
1;3355;82244;86490
1;3356;54920;56553
1;3357;81394;81664
1;3358;70246;70946
1;3359;95687;97286
1;3360;47251;50384
1;3361;65529;67760
1;3401;37428;38856
1;3402;25208;25977
1;3403;74678;81230
1;3404;77897;86298
1;3405;42082;42912
1;3451;55069;56925
1;3452;91920;96443
1;3453;75737;75236
1;3454;152344;152354
1;3455;49602;51800
1;3456;64642;66444
1;3457;80129;82636
1;3458;60782;61768
1;3459;177098;178773
1;3460;63904;64285
1;3461;46744;47588
1;3462;28132;29289
1;4011;260203;280747
1;4012;58184;60517
1;5111;270247;300518
1;5112;249089;262941
1;5113;282761;309128
1;5114;116013;123546
1;5116;126690;136273
1;5117;82045;90287
1;5119;107364;114255
1;5120;57296;61457
1;5122;79485;85547
1;5124;174623;190161
1;5154;148951;152910
1;5158;246369;262654
1;5162;217315;228368
1;5166;147923;154872
1;5170;232302;243938
1;5313;123017;122761
1;5314;146204;159812
1;5315;468942;498998
1;5316;78197;82632
1;5334;-;-
1;5354;150540;157396
1;5358;134849;136225
1;5362;225216;233214
1;5366;94113;96468
1;5370;124214;128061
1;5374;141061;148457
1;5378;134217;142308
1;5382;286063;296988
1;5512;58408;62372
1;5513;133269;143471
1;5515;125054;142143
1;5554;181148;181686
1;5558;106091;110714
1;5562;318699;337354
1;5566;216353;221192
1;5570;138738;143548
1;5711;153947;169426
1;5754;171237;176717
1;5758;122959;132434
1;5762;76684;78834
1;5766;176087;188903
1;5770;157042;166013
1;5774;144424;148537
1;5911;189369;200718
1;5913;286684;302556
1;5914;96745;105315
1;5915;90914;92891
1;5916;84847;89171
1;5954;168292;181696
1;5958;138766;142714
1;5962;223941;233138
1;5966;70754;70951
1;5970;145781;150006
1;5974;151006;156803
1;5978;210007;220262
1;6411;68137;70320
1;6412;313057;328019
1;6413;58766;59663
1;6414;130603;140473
1;6431;130015;134680
1;6432;143159;145304
1;6433;124801;125677
1;6434;108637;118046
1;6435;200534;207610
1;6436;108271;113459
1;6437;49410;50703
1;6438;165921;170634
1;6439;91027;93870
1;6440;145291;150765
1;6531;124325;130006
1;6532;128910;134133
1;6533;86273;89406
1;6534;124415;129085
1;6535;58782;59693
1;6611;92400;102348
1;6631;106995;111331
1;6632;63838;66172
1;6633;119828;125907
1;6634;95401;98003
1;6635;83832;86598
1;6636;55204;58089
1;7111;51293;56437
1;7131;63558;66583
1;7132;67817;69842
1;7133;76745;81098
1;7134;44178;46023
1;7135;32680;33180
1;7137;104446;107898
1;7138;90407;94597
1;7140;51775;53816
1;7141;63472;66136
1;7143;100224;102490
1;7211;47117;52907
1;7231;56251;57747
1;7232;47663;48645
1;7233;31909;32555
1;7235;68183;70013
1;7311;23466;24361
1;7312;49307;50487
1;7313;19677;21412
1;7314;80774;81684
1;7315;90233;95060
1;7316;25733;28089
1;7317;21523;23299
1;7318;24006;25950
1;7319;39369;41256
1;7320;17433;18366
1;7331;62103;63200
1;7332;65717;68586
1;7333;39162;39578
1;7334;61746;62634
1;7335;54114;56093
1;7336;38824;39706
1;7337;53928;55766
1;7338;72269;75127
1;7339;96347;99725
1;7340;52228;53043
1;8111;288105;299047
1;8115;182278;185552
1;8116;248569;256771
1;8117;126721;130930
1;8118;248243;254986
1;8119;203068;209891
1;8121;58862;61301
1;8125;160541;163502
1;8126;54183;54737
1;8127;92021;94946
1;8128;67653;69855
1;8135;67232;69823
1;8136;155373;159972
1;8211;24290;28794
1;8212;136443;143135
1;8215;208263;214689
1;8216;109744;114565
1;8221;66734;74775
1;8222;151578;156807
1;8225;74640;75451
1;8226;257976;269820
1;8231;56425;61577
1;8235;78621;81494
1;8236;95378;98495
1;8237;59397;62285
1;8311;98720;109574
1;8315;118099;124944
1;8316;74811;78142
1;8317;201307;210184
1;8325;69648;72113
1;8326;103025;108296
1;8327;66123;67743
1;8335;130608;138251
1;8336;106707;112442
1;8337;81318;84796
1;8415;136465;142712
1;8416;104309;106749
1;8417;94846;98350
1;8421;57646;60701
1;8425;93194;93806
1;8426;91419;93129
1;8435;98157;102791
1;8436;132995;137577
1;8437;66321;67350
1;9161;57839;59472
1;9162;591796;636162
1;9163;28891;30419
1;9171;52766;56257
1;9172;48145;52481
1;9173;57128;60288
1;9174;64885;66460
1;9175;59435;60981
1;9176;60458;60573
1;9177;59232;58717
1;9178;78684;76712
1;9179;95956;99913
1;9180;41503;45905
1;9181;53700;53909
1;9182;44371;48349
1;9183;54167;55566
1;9184;148601;151282
1;9185;44959;45265
1;9186;56541;56570
1;9187;117474;122632
1;9188;60339;66249
1;9189;81546;87281
1;9190;63569;64974
1;9261;27928;31585
1;9262;23860;26809
1;9263;21696;22620
1;9271;57170;59388
1;9272;40495;42058
1;9273;55153;55765
1;9274;72168;72336
1;9275;91863;95492
1;9276;41041;41680
1;9277;58587;60520
1;9278;47496;48539
1;9279;45548;45670
1;9361;21057;23160
1;9362;60724;66474
1;9363;20249;22822
1;9371;53892;55191
1;9372;65048;66368
1;9373;63141;64171
1;9374;49839;51204
1;9375;88617;89478
1;9376;71626;72744
1;9377;39326;40478
1;9461;32185;37211
1;9462;35715;38804
1;9463;20227;22571
1;9464;23941;26713
1;9471;71282;71825
1;9472;53613;55636
1;9473;45318;46881
1;9474;55807;57031
1;9475;52466;56278
1;9476;36970;38488
1;9477;38095;40579
1;9478;34679;36195
1;9479;40758;44520
1;9561;19156;21256
1;9562;49599;52313
1;9563;53673;57584
1;9564;236180;255127
1;9565;18543;19975
1;9571;90663;93005
1;9572;64550;65201
1;9573;55568;57962
1;9574;82501;86192
1;9575;49063;50093
1;9576;61718;63245
1;9577;46737;48439
1;9661;32765;35596
1;9662;25860;28708
1;9663;59865;70050
1;9671;86568;88009
1;9672;53286;56212
1;9673;43413;43304
1;9674;44150;44262
1;9675;44133;44971
1;9676;65393;65976
1;9677;65497;66709
1;9678;57974;58900
1;9679;78752;80559
1;9761;123672;134164
1;9762;19968;22278
1;9763;29206;32299
1;9764;19766;21335
1;9771;61728;62773
1;9772;117330;121206
1;9773;46597;47838
1;9774;60504;61610
1;9775;79650;81460
1;9776;37602;40248
1;9777;65152;67237
1;9778;66403;68517
1;9779;65166;65169
1;9780;71846;76469
1;10041;168014;181934
1;10042;51768;54454
1;10043;71432;75246
1;10044;103225;108456
1;10045;76195;80537
1;10046;46798;48411
1;11000;1648169;1740265
1;12051;37375;38976
1;12052;51559;54395
1;12053;34145;36163
1;12054;63412;67023
1;12060;85038;86452
1;12061;79205;80363
1;12062;63602;65464
1;12063;74199;76141
1;12064;94453;95181
1;12065;95883;98139
1;12066;69917;72042
1;12067;97304;98366
1;12068;55249;56629
1;12069;105299;106931
1;12070;45992;48023
1;12071;74855;76245
1;12072;79257;81157
1;12073;73748;74858
1;13001;25878;27655
1;13002;35182;36541
1;13003;97810;101154
1;13004;48039;51939
1;13005;28927;31043
1;13006;22695;23849
1;13051;59394;59325
1;13052;46166;46769
1;13053;55209;55996
1;13054;65483;65809
1;13055;43264;43851
1;13056;34289;35255
1;13057;58328;59394
1;13058;60711;60442
1;13059;56446;57177
1;13060;53866;54130
1;13061;36853;37549
1;13062;41689;41770
1;14161;121698;134100
1;14166;33715;37440
1;14167;48457;53269
1;14171;42289;44911
1;14173;66967;72847
1;14177;74150;77410
1;14178;96091;104297
1;14181;45815;47668
1;14182;66507;70177
1;14188;45314;47727
1;14191;66727;71604
1;14193;64347;69394
1;14262;230806;247825
1;14263;28639;31625
1;14264;23258;24659
1;14272;76139;79348
1;14280;73749;78295
1;14284;51132;52337
1;14285;59194;61345
1;14286;73815;78489
1;14287;71055;74318
1;14290;61610;63153
1;14292;76649;78305
1;14365;238175;254877
1;14374;62621;64541
1;14375;37212;39469
1;14379;74865;77822
1;14383;66272;69187
1;14389;49455;51030
1;14511;-;-
1;14521;-;-
1;14522;-;-
1;14523;-;-
1;14524;-;-
1;14612;-;-
1;14625;-;-
1;14626;-;-
1;14627;-;-
1;14628;-;-
1;14713;-;-
1;14729;-;-
1;14730;-;-
1;15001;-;-
1;15002;-;-
1;15003;-;-
1;15081;-;-
1;15082;-;-
1;15083;-;-
1;15084;-;-
1;15085;-;-
1;15086;-;-
1;15087;-;-
1;15088;-;-
1;15089;-;-
1;15090;-;-
1;15091;-;-
1;15101;38819;42146
1;15151;37592;39294
1;15153;33752;35566
1;15154;51760;55199
1;15159;34023;35768
1;15171;63105;66584
1;15202;115537;127508
1;15256;68353;72880
1;15260;52092;54431
1;15261;65471;68634
1;15265;40752;41060
1;15266;32838;34270
1;15268;37805;39907
1;15303;110263;119492
1;15352;49831;52419
1;15355;39035;39891
1;15357;38200;40437
1;15358;49170;50824
1;15362;58243;59397
1;15363;68230;70323
1;15364;37788;39995
1;15367;37306;39020
1;15369;46062;49126
1;15370;49701;50727
1;16051;96689;103437
1;16052;53003;56923
1;16053;49846;51311
1;16054;22985;23780
1;16055;30648;32874
1;16056;21377;22865
1;16061;56402;57025
1;16062;47964;49721
1;16063;71486;72160
1;16064;58738;59708
1;16065;45751;47232
1;16066;70101;72387
1;16067;72241;75177
1;16068;39670;40653
1;16069;36128;37118
1;16070;59517;61523
1;16071;44816;46089
1;16072;32529;34646
1;16073;64074;66941
1;16074;46284;47120
1;16075;47583;49985
1;16076;59703;62756
1;16077;54642;57779
2;1001;40996;43708
2;1002;113238;120032
2;1003;101177;112124
2;1004;38573;40971
2;1051;67522;69925
2;1053;89350;94454
2;1054;81044;84634
2;1055;98615;105883
2;1056;144807;150836
2;1057;67572;66796
2;1058;134664;138017
2;1059;98968;100259
2;1060;124719;129446
2;1061;67614;69299
2;1062;107511;113753
2;2000;839006;889800
2;3101;119334;126058
2;3102;53832;56985
2;3103;60136;62195
2;3151;86862;87001
2;3152;128764;136188
2;3153;75017;79621
2;3154;48581;50559
2;3155;72573;76772
2;3156;40669;43328
2;3157;65793;68041
2;3158;62032;65027
2;3201;-;-
2;3241;543498;582380
2;3251;106145;107818
2;3252;77425;84446
2;3253;-;-
2;3254;141509;151399
2;3255;39119;41219
2;3256;62401;63766
2;3257;81050;85701
2;3351;88806;93615
2;3352;101129;105175
2;3353;116281;120923
2;3354;25216;26550
2;3355;83445;88118
2;3356;55100;56892
2;3357;81648;81917
2;3358;70973;71291
2;3359;96232;97724
2;3360;47197;50267
2;3361;65656;68037
2;3401;37290;38793
2;3402;25353;25998
2;3403;75536;81901
2;3404;78045;86516
2;3405;42061;42690
2;3451;55644;57520
2;3452;92165;96814
2;3453;76437;75862
2;3454;153543;153142
2;3455;49669;51984
2;3456;65325;66929
2;3457;80684;83105
2;3458;61364;62340
2;3459;177825;179048
2;3460;64664;64869
2;3461;46713;47620
2;3462;28215;29372
2;4011;261447;281540
2;4012;58493;60618
2;5111;270878;301008
2;5112;247630;261034
2;5113;279755;305726
2;5114;115902;123281
2;5116;126932;136172
2;5117;82054;90117
2;5119;106984;113944
2;5120;57157;61182
2;5122;79266;85474
2;5124;174400;189122
2;5154;150264;153912
2;5158;246171;262532
2;5162;217677;228816
2;5166;148437;155547
2;5170;232863;245043
2;5313;124343;123397
2;5314;147603;161318
2;5315;469205;499434
2;5316;77993;82275
2;5334;-;-
2;5354;151243;157980
2;5358;135652;136821
2;5362;226145;234749
2;5366;94595;97040
2;5370;125466;129123
2;5374;141544;148511
2;5378;135041;143045
2;5382;288971;299925
2;5512;58395;62363
2;5513;132480;142446
2;5515;125822;143123
2;5554;182295;182570
2;5558;107029;111544
2;5562;317777;336499
2;5566;217716;222411
2;5570;139108;144059
2;5711;154765;170050
2;5754;172173;177515
2;5758;123314;132505
2;5762;76639;78715
2;5766;176268;188781
2;5770;157484;166170
2;5774;145496;149415
2;5911;188826;200043
2;5913;288117;302714
2;5914;96325;104784
2;5915;91655;92923
2;5916;84640;89005
2;5954;167523;180887
2;5958;138486;142363
2;5962;223762;232401
2;5966;70950;71145
2;5970;145676;149729
2;5974;151527;157416
2;5978;210254;219578
2;6411;68318;70641
2;6412;314364;329362
2;6413;59383;59850
2;6414;130902;140651
2;6431;130369;135122
2;6432;143695;146022
2;6433;125602;126418
2;6434;108886;118281
2;6435;201186;208301
2;6436;108716;114176
2;6437;49593;50932
2;6438;166259;171192
2;6439;91257;94408
2;6440;146211;151652
2;6531;124847;130523
2;6532;128741;134111
2;6533;86308;89542
2;6534;124591;129297
2;6535;58570;59379
2;6611;92138;102008
2;6631;107454;111580
2;6632;63443;65710
2;6633;119881;125956
2;6634;95267;97680
2;6635;83754;86647
2;6636;54830;57612
2;7111;51452;56439
2;7131;63934;66838
2;7132;67751;69659
2;7133;76879;81168
2;7134;44135;45797
2;7135;32763;33235
2;7137;104779;108273
2;7138;90766;94887
2;7140;52065;53953
2;7141;63647;66037
2;7143;100512;102642
2;7211;47231;53003
2;7231;56458;57835
2;7232;47538;48560
2;7233;31775;32466
2;7235;68518;70318
2;7311;23411;24288
2;7312;49288;50181
2;7313;19859;21537
2;7314;80699;81737
2;7315;90497;95606
2;7316;25806;28086
2;7317;21347;23020
2;7318;24160;25996
2;7319;39759;41352
2;7320;17502;18344
2;7331;62558;63545
2;7332;65938;68788
2;7333;39228;39714
2;7334;61840;62829
2;7335;54167;55978
2;7336;38650;39461
2;7337;54240;56036
2;7338;72664;75396
2;7339;97236;100503
2;7340;52279;52889
2;8111;289208;299269
2;8115;183485;186852
2;8116;250539;258956
2;8117;127264;131224
2;8118;249955;257088
2;8119;204576;211188
2;8121;59080;61603
2;8125;161713;164516
2;8126;54472;55047
2;8127;92839;95390
2;8128;67625;69659
2;8135;67246;69711
2;8136;155926;160569
2;8211;24615;29028
2;8212;137680;143654
2;8215;209738;216030
2;8216;110570;115326
2;8221;67393;75182
2;8222;151767;156992
2;8225;75058;75893
2;8226;259241;271367
2;8231;56901;61884
2;8235;79219;82030
2;8236;95932;98907
2;8237;59753;62522
2;8311;99693;110541
2;8315;119252;126090
2;8316;75668;78838
2;8317;202170;210838
2;8325;69921;72381
2;8326;103337;108585
2;8327;66430;67977
2;8335;131758;139615
2;8336;107494;113029
2;8337;81755;85109
2;8415;137266;143347
2;8416;105191;107802
2;8417;95076;98620
2;8421;58295;60860
2;8425;93672;94474
2;8426;92091;93889
2;8435;98951;103498
2;8436;133990;138283
2;8437;66429;67423
2;9161;58517;59899
2;9162;596113;638579
2;9163;29218;30602
2;9171;53013;56577
2;9172;48562;52742
2;9173;57475;60677
2;9174;65277;66990
2;9175;60056;61556
2;9176;61286;61180
2;9177;59760;59456
2;9178;79487;77674
2;9179;96578;100814
2;9180;41764;45945
2;9181;54436;54589
2;9182;44727;48623
2;9183;54569;56001
2;9184;149797;152953
2;9185;45190;45620
2;9186;56964;56917
2;9187;118925;123804
2;9188;60681;66797
2;9189;81927;87673
2;9190;63978;65689
2;9261;28260;31815
2;9262;23852;26958
2;9263;21688;22676
2;9271;57317;59626
2;9272;40444;42027
2;9273;55743;56308
2;9274;72888;73004
2;9275;92226;95864
2;9276;40954;41601
2;9277;58747;60669
2;9278;47993;48909
2;9279;45945;45962
2;9361;21234;23209
2;9362;61196;66833
2;9363;20132;22689
2;9371;53877;55167
2;9372;65171;66451
2;9373;63492;64535
2;9374;50133;51311
2;9375;89216;90173
2;9376;71800;72951
2;9377;39066;40293
2;9461;32427;37299
2;9462;35793;38765
2;9463;20147;22482
2;9464;23738;26412
2;9471;71623;72254
2;9472;53699;55603
2;9473;45253;46952
2;9474;56039;57292
2;9475;52240;55958
2;9476;36801;38237
2;9477;37887;40379
2;9478;34692;36292
2;9479;40331;44060
2;9561;19208;21329
2;9562;49707;52491
2;9563;54010;57774
2;9564;237593;255804
2;9565;18640;19993
2;9571;90804;93163
2;9572;64799;65656
2;9573;55733;58107
2;9574;82551;86260
2;9575;49418;50200
2;9576;61904;63376
2;9577;46808;48541
2;9661;32965;35717
2;9662;26018;28652
2;9663;60760;70822
2;9671;86631;88232
2;9672;53215;56167
2;9673;43478;43333
2;9674;44114;44187
2;9675;44220;45115
2;9676;65460;66108
2;9677;65689;66704
2;9678;57983;58885
2;9679;79145;80700
2;9761;124351;134880
2;9762;20211;22454
2;9763;29238;32371
2;9764;19794;21338
2;9771;62269;63265
2;9772;118058;121921
2;9773;46914;48091
2;9774;60781;61793
2;9775;80260;81954
2;9776;37811;40429
2;9777;65576;67620
2;9778;66543;68757
2;9779;65452;65381
2;9780;72233;76720
2;10041;167816;181286
2;10042;51879;54482
2;10043;71137;75178
2;10044;103411;108385
2;10045;76063;80243
2;10046;46795;48313
2;11000;1651471;1740954
2;12051;36903;38373
2;12052;50644;53203
2;12053;33208;35143
2;12054;63824;67590
2;12060;85562;86820
2;12061;79378;80545
2;12062;62740;64419
2;12063;74776;76699
2;12064;95037;95641
2;12065;96553;98846
2;12066;68611;70451
2;12067;96518;97651
2;12068;55004;56005
2;12069;106249;107978
2;12070;45448;47198
2;12071;73894;75045
2;12072;79479;81229
2;12073;72317;73398
2;13001;25577;27417
2;13002;34495;35746
2;13003;97536;100723
2;13004;47449;51293
2;13005;28651;30639
2;13006;22542;23628
2;13051;59698;59522
2;13052;45360;45856
2;13053;54659;55182
2;13054;65456;65606
2;13055;43040;43357
2;13056;34177;34998
2;13057;57828;58646
2;13058;60760;60199
2;13059;56007;56603
2;13060;53321;53410
2;13061;36489;37122
2;13062;40814;40818
2;14161;120333;132285
2;14166;33537;36997
2;14167;48206;52686
2;14171;41911;44374
2;14173;66416;71843
2;14177;73426;76378
2;14178;95221;102953
2;14181;45380;47037
2;14182;65889;69368
2;14188;44961;47206
2;14191;65712;70533
2;14193;63650;68474
2;14262;232021;248207
2;14263;28191;31093
2;14264;22452;23929
2;14272;75443;78454
2;14280;73370;77834
2;14284;50220;51392
2;14285;58513;60414
2;14286;72738;77293
2;14287;70338;73339
2;14290;61488;62667
2;14292;76223;77519
2;14365;239154;255641
2;14374;62127;63796
2;14375;36733;38790
2;14379;74086;77158
2;14383;65829;68522
2;14389;48929;50380
2;14511;-;-
2;14521;-;-
2;14522;-;-
2;14523;-;-
2;14524;-;-
2;14612;-;-
2;14625;-;-
2;14626;-;-
2;14627;-;-
2;14628;-;-
2;14713;-;-
2;14729;-;-
2;14730;-;-
2;15001;-;-
2;15002;-;-
2;15003;-;-
2;15081;-;-
2;15082;-;-
2;15083;-;-
2;15084;-;-
2;15085;-;-
2;15086;-;-
2;15087;-;-
2;15088;-;-
2;15089;-;-
2;15090;-;-
2;15091;-;-
2;15101;38041;41408
2;15151;37139;38749
2;15153;33303;35046
2;15154;50727;53969
2;15159;33678;35228
2;15171;62343;65576
2;15202;113802;125553
2;15256;67572;71781
2;15260;51474;53496
2;15261;64604;67576
2;15265;40639;40857
2;15266;32354;33780
2;15268;37338;39334
2;15303;109672;118498
2;15352;48887;51331
2;15355;38765;39522
2;15357;37878;39998
2;15358;48606;50291
2;15362;58127;59009
2;15363;67547;69319
2;15364;37376;39436
2;15367;36870;38451
2;15369;45801;48755
2;15370;49289;50116
2;16051;96725;103242
2;16052;52113;55969
2;16053;49520;51022
2;16054;22426;23143
2;16055;30866;33203
2;16056;21458;22848
2;16061;56036;56462
2;16062;47481;49147
2;16063;71052;71543
2;16064;58247;59077
2;16065;45338;46602
2;16066;69420;71635
2;16067;72073;74559
2;16068;39392;40200
2;16069;35939;36830
2;16070;59425;61021
2;16071;44595;45667
2;16072;32328;34234
2;16073;63433;66177
2;16074;46143;46826
2;16075;47113;49494
2;16076;59165;61964
2;16077;53923;56964
3;1001;41424;43876
3;1002;113211;119828
3;1003;101093;111661
3;1004;38397;40554
3;1051;67526;69902
3;1053;89876;95020
3;1054;81311;85031
3;1055;98922;106218
3;1056;145304;151637
3;1057;67959;67079
3;1058;134731;138402
3;1059;99063;100545
3;1060;125404;130227
3;1061;67676;69320
3;1062;107810;114164
3;2000;842587;891496
3;3101;119554;125522
3;3102;53401;56454
3;3103;60465;62259
3;3151;87271;87425
3;3152;128596;135689
3;3153;74758;79067
3;3154;48437;50295
3;3155;72191;76260
3;3156;40322;43053
3;3157;66045;68311
3;3158;62103;65117
3;3201;-;-
3;3241;544183;582541
3;3251;106594;108192
3;3252;77136;84123
3;3253;-;-
3;3254;141361;150997
3;3255;38882;40833
3;3256;62367;63665
3;3257;80825;85458
3;3351;89039;93626
3;3352;101270;105275
3;3353;116625;121760
3;3354;25195;26429
3;3355;84138;89026
3;3356;55424;57078
3;3357;82085;82275
3;3358;71204;71536
3;3359;96837;98261
3;3360;47094;50230
3;3361;65893;68134
3;3401;37265;38721
3;3402;25424;26021
3;3403;76023;82317
3;3404;78709;86808
3;3405;42211;42375
3;3451;56320;58204
3;3452;92483;97169
3;3453;76955;76328
3;3454;154203;153531
3;3455;49663;51994
3;3456;65718;67257
3;3457;80992;83548
3;3458;61794;62770
3;3459;178082;179959
3;3460;65108;65363
3;3461;46699;47543
3;3462;28269;29403
3;4011;262718;282135
3;4012;58097;60179
3;5111;271432;301079
3;5112;246733;259763
3;5113;281924;307575
3;5114;115549;123016
3;5116;126687;135704
3;5117;81443;89302
3;5119;106711;113322
3;5120;56942;60775
3;5122;79298;85245
3;5124;173892;188245
3;5154;150914;154685
3;5158;245488;261676
3;5162;217460;228848
3;5166;148244;155699
3;5170;232377;245104
3;5313;130172;126433
3;5314;148558;162494
3;5315;467212;498742
3;5316;78536;83007
3;5334;-;-
3;5354;151592;158027
3;5358;135965;136971
3;5362;226424;235386
3;5366;95074;97501
3;5370;126097;129685
3;5374;141679;148629
3;5378;135339;143431
3;5382;291376;302038
3;5512;58089;62235
3;5513;131482;140963
3;5515;126185;143394
3;5554;183251;183428
3;5558;107629;112286
3;5562;316127;335270
3;5566;218667;223318
